ano,id_municipio,sigla_uf,populacao_atendida_agua,populacao_atentida_esgoto,populacao_urbana,populacao_urbana_residente_agua,populacao_urbana_atendida_agua,populacao_urbana_atendida_agua_ibge,populacao_urbana_residente_esgoto,populacao_urbana_atendida_esgoto,populacao_urbana_residente_esgoto_ibge,extensao_rede_agua,extensao_rede_esgoto,quantidade_sede_municipal_agua,quantidade_sede_municipal_esgoto,quantidade_localidade_agua,quantidade_localidade_esgoto,quantidade_ligacao_ativa_agua,quantidade_ligacao_ativa_esgoto,quantidade_ligacao_total_agua,quantidade_ligacao_total_esgoto,quantidade_economia_ativa_agua,quantidade_economia_ativa_esgoto,quantidade_ligacao_micromedia_ativa_agua,quantidade_economia_residencial_ativa_agua,quantidade_economia_residencial_ativa_esgoto,quantidade_economia_micromedida_ativa_agua,quantidade_economia_residencial_micromedida_ativa_agua,volume_agua_produzido,volume_agua_tratada_eta,volume_agua_micromedido,volume_agua_consumido,volume_agua_faturado,volume_agua_macromedido,volume_agua_tratada_desinfeccao,volume_agua_bruta_exportado,volume_agua_tratada_importado,volume_agua_tratada_exportado,volume_agua_micromedido_economia_ativa,volume_servico_agua,volume_agua_fluoretada,consumo_eletrico_sistemas_agua,volume_esgoto_coletado,volume_esgoto_tratado,volume_esgoto_faturado,volume_esgoto_bruto_exportado,volume_esgoto_bruto_importado,volume_esgoto_importado,volume_esgoto_bruto_exportado_tratamento_importador,consumo_eletrico_sistemas_esgoto,indice_agua_ligacao,indice_hidrometracao,indice_macromedicao_volume_disponibilizado,indice_macromedicao,indice_perda_faturamento,indice_micromedido_economia,indice_coleta_esgoto,indice_tratamento_esgoto,indice_consumo_agua_faturado,indice_extensao_agua_ligacao,indice_extensao_esgoto_ligacao,indice_consumo_agua_per_capita,indice_atendimento_urbano_agua,indice_atendimento_agua_esgoto,indice_volume_agua_economia,indice_faturamento_agua,indice_participacao_economia_agua,indice_micromedicao_relativo_agua,indice_esgotamento_agua_consumida,indice_atendimento_esgoto_esgoto,indice_perda_distribuicao_agua,indice_perda_linear_agua,indice_perda_ligacao_agua,indice_consumo_agua,indice_consumo_medio_agua,indice_atendimento_total_agua,indice_atendimento_esgoto_agua,indice_fluoretacao_agua,indice_consumo_energia_agua,indice_consumo_energia_esgoto,receita_operacional_direta,receita_operacional_direta_agua,receita_operacional_direta_esgoto,receita_operacional_indireta,receita_operacional_direta_agua_exportada,receita_operacional,receita_operacional_direta_esgoto_importado,arrecadacao_total,credito_areceber,despesa_pessoal,quantidade_empregado,despesa_produto_quimico,despesa_energia,despesa_servico_terceiro,despesa_exploracao,despesas_juros_divida,despesa_total_servico,despesa_ativo,despesa_agua_importada,despesa_fiscal,despesa_fiscal_nao_computada,despesa_exploracao_outro,despesa_servico_outro,despesa_amortizacao_divida,despesas_juros_divida_excecao,despesa_divida_variacao,despesa_divida_total,despesa_esgoto_exportado,despesa_capitalizavel_municipio,despesa_capitalizavel_estado,despesa_capitalizavel_prestador,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
2020,2305407,CE,31722.0,18210.0,31722.0,31722.0,31380.0,68162.0,31722.0,18210.0,68162.0,140.0,49.0,1.0,1.0,0.0,0.0,14105.0,4739.0,17841.0,5552.0,14124.0,4755.0,12548.0,13283.0,4365.0,12558.0,11935.0,5100.0,3470.0,1298.0,3330.0,2200.0,0.0,1541.0,0.0,0.0,0.0,1200.0,172.0,3470.0,1850.0,1462.0,1391.0,1393.0,0.0,0.0,0.0,0.0,150.0,1.0,89.48,26.34,0.0,55.36,8.7,43.9,95.14,13.2,7.9,8.9,181.8,98.9,57.4,30.6,44.64,94.02,38.98,41.77,57.4,32.43,31.27,315.36,67.57,20.0,73.69,26.72,68.04,0.36,0.1,6200219.0,4951244.0,1248975.0,163434.0,0.0,6363653.0,0.0,6052419.0,1454216.0,2239760.0,65.0,350287.0,509648.0,570634.0,5759394.0,0.0,5759394.0,0.0,0.0,311258.0,0.0,1777807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14860.0,0.0,0.0,14860.0,,,14860.0,0.0,148180.0,0.0,0.0,0.0,,148180.0,,,,,,,
2018,2306801,CE,6953.0,4280.0,7878.0,7878.0,6953.0,11359.0,7878.0,4280.0,11359.0,57.35,40.17,1.0,1.0,0.0,0.0,2845.0,1794.0,3101.0,1955.0,2875.0,1816.0,2845.0,2674.0,1645.0,2875.0,2674.0,683.34,683.34,285.55,285.55,405.48,683.34,0.0,0.0,0.0,0.0,264.3,0.61,617.36,876.3,131.1,131.1,197.4,0.0,0.0,0.0,0.0,38.75,1.01,100.0,41.82,100.0,40.61,8.3,45.91,100.0,11.8,18.6,20.59,88.7,88.3,54.33,19.9,59.39,92.97,100.0,45.91,54.33,58.18,19.21,383.43,41.82,8.3,61.21,37.68,90.34,1.28,0.3,1849163.69,1250808.71,598354.98,48661.12,0.0,1897824.81,0.0,1807679.76,511100.85,684602.34,3.0,97394.57,491908.7,715278.23,2273390.93,4682.55,2817906.97,496046.46,39446.88,244760.21,43787.03,0.0,0.0,0.0,4362.57,319.98,4682.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2309706,CE,52275.0,34633.0,73559.0,73559.0,52275.0,85647.0,73559.0,34633.0,85647.0,179.87,42.05,1.0,1.0,7.0,3.0,20937.0,13521.0,28452.0,14004.0,23002.0,14036.0,20937.0,22298.0,13572.0,23002.0,22298.0,2278.42,2278.42,2313.19,2332.41,3145.36,2279.03,0.0,0.0,3411.67,0.0,2181.2,144.62,3411.67,562.18,1024.64,1024.64,1369.96,0.0,0.0,0.0,0.0,62.68,1.09,100.0,41.71,40.05,43.28,8.5,43.93,100.0,11.5,6.2,2.87,121.6,71.1,47.08,20.9,56.72,96.95,99.18,43.93,47.08,57.94,49.01,422.57,42.06,8.6,61.04,40.44,59.96,0.1,0.06,16925448.95,12503184.4,4422264.55,700104.41,0.0,17625553.36,0.0,18635204.76,12420367.5,3521716.88,14.0,1103624.18,870509.55,2475489.18,14500120.71,326274.07,17539474.48,2699504.65,1308257.54,2038595.42,13575.05,3181927.96,0.0,0.0,205401.88,120872.19,326274.07,0.0,0.0,0.0,0.0,238696.96,73167.99,0.0,311864.95,,,311864.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2310100,CE,4137.0,1030.0,5456.0,5456.0,4137.0,13214.0,5456.0,1030.0,13214.0,20.11,5.23,1.0,1.0,0.0,0.0,1558.0,410.0,1700.0,433.0,1587.0,418.0,1558.0,1495.0,371.0,1587.0,1495.0,132.38,0.0,115.16,115.16,115.18,0.0,132.38,0.0,0.0,0.0,106.95,0.03,0.0,126.92,28.49,28.49,28.49,0.0,0.0,0.0,0.0,22.64,1.02,100.0,87.01,0.0,12.97,6.1,24.74,100.0,6.1,11.0,12.21,77.2,75.8,18.88,7.0,87.03,93.76,100.0,24.74,18.88,12.99,2.53,30.57,87.01,6.1,31.31,7.79,0.0,0.96,0.79,462397.1,364794.07,97603.03,13536.62,0.0,475933.72,0.0,471064.42,151996.71,108724.4,1.0,5084.21,104321.75,276910.33,569482.96,1056.52,708480.2,137940.72,6989.33,67452.94,0.0,0.0,0.0,0.0,979.71,76.81,1056.52,0.0,0.0,0.0,0.0,40211.23,36990.61,0.0,77201.84,,,77201.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2310258,CE,9553.0,5371.0,14644.0,14644.0,9553.0,32744.0,14644.0,5371.0,32744.0,42.52,24.68,1.0,1.0,1.0,1.0,4441.0,2553.0,6230.0,5103.0,4649.0,2701.0,4441.0,4309.0,2429.0,4649.0,4309.0,772.12,772.12,438.96,438.77,633.2,772.12,0.0,0.0,0.0,0.0,389.06,0.28,0.0,507.01,206.71,206.71,292.93,0.0,0.0,0.0,0.0,94.62,1.05,100.0,56.87,100.0,17.96,7.9,47.11,100.0,11.4,7.4,6.28,125.3,65.2,36.68,13.9,82.04,93.22,100.0,47.11,36.68,43.15,22.25,206.83,56.85,7.9,29.17,16.4,0.0,0.66,0.46,3436907.31,2326987.66,1109919.65,75741.27,0.0,3512648.58,0.0,3821522.06,1833867.88,1073109.0,5.0,46827.57,394989.68,749586.55,2900749.99,5729.9,3394413.14,497351.4,31408.01,309450.63,-9418.15,295378.55,0.0,0.0,5701.1,28.8,5729.9,0.0,0.0,0.0,0.0,7114.2,1283.89,0.0,8398.09,0.0,0.0,8398.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2311009,CE,4658.0,1764.0,8030.0,8030.0,4658.0,12358.0,8030.0,1764.0,12358.0,41.51,12.71,1.0,1.0,0.0,0.0,2972.0,1198.0,3893.0,1268.0,2996.0,1211.0,2972.0,2817.0,1070.0,2996.0,2817.0,479.09,0.0,261.88,265.98,392.19,106.98,479.09,0.0,0.0,0.0,253.04,49.57,0.0,369.64,64.28,64.28,100.87,0.0,0.0,0.0,0.0,31.1,1.01,100.0,60.97,22.33,8.69,7.3,24.17,100.0,11.0,8.3,6.49,155.3,58.0,21.97,13.4,91.31,93.92,98.46,24.17,21.97,38.08,10.92,151.73,61.92,7.4,37.69,14.27,0.0,0.77,0.48,1854661.14,1465703.2,388957.94,40859.97,0.0,1895521.11,0.0,1893178.69,500743.67,434494.61,2.0,74346.03,290358.17,643533.34,2096684.52,11294.14,2361182.94,253204.28,27754.55,249587.38,0.0,376610.44,0.0,0.0,11281.57,12.57,11294.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2311009,CE,4981.0,1523.0,7955.0,7955.0,4981.0,12243.0,7955.0,1523.0,12243.0,31.37,12.42,1.0,1.0,0.0,0.0,2762.0,872.0,3432.0,1004.0,2797.0,886.0,2762.0,2612.0,799.0,2797.0,2612.0,365.17,0.0,258.4,258.97,377.63,0.0,365.17,0.0,0.0,0.0,243.23,0.42,0.0,223.87,62.85,62.85,92.99,0.0,0.0,0.0,0.0,41.47,1.01,100.0,70.84,0.0,-3.53,7.7,24.27,100.0,11.3,9.3,12.69,142.1,62.6,19.15,10.9,103.53,93.44,99.78,24.27,19.15,29.0,9.24,104.95,71.0,7.7,40.68,12.44,0.0,0.61,0.66,1245948.74,991209.57,254739.17,34953.73,0.0,1280902.47,0.0,1223006.41,376671.57,464794.41,3.0,11637.06,156810.15,477830.27,1341838.57,5280.91,1581862.0,185274.84,18400.05,-77627.77,49467.68,289994.4,0.0,0.0,5280.91,0.0,5280.91,0.0,0.0,0.0,0.0,3365.84,99.52,0.0,3465.36,0.0,0.0,3465.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2300754,CE,16758.0,950.0,16758.0,16758.0,16750.0,41227.0,16758.0,950.0,41227.0,27.3,2.0,1.0,1.0,10.0,0.0,4417.0,195.0,5689.0,195.0,4429.0,195.0,3744.0,3756.0,195.0,3756.0,3756.0,804.0,0.0,675.0,790.0,709.0,0.0,804.0,0.0,0.0,0.0,675.0,,0.0,144.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,87.11,83.96,0.0,11.82,15.3,7.97,0.0,14.0,5.0,10.53,111.3,100.0,5.67,15.9,88.18,92.02,85.44,0.0,5.67,1.74,1.44,9.13,98.26,15.6,41.0,2.3,0.0,0.18,0.02,936923.44,908950.46,27972.98,0.0,0.0,936923.44,0.0,817901.55,51271.83,418444.96,26.0,20400.0,105000.0,57801.24,952835.39,0.0,981319.67,0.0,0.0,9364.86,18333.28,341824.33,10151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10151.0,0.0,0.0,0.0,10151.0,,,10151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2301950,CE,7404.0,1068.0,8590.0,8590.0,7404.0,20687.0,8590.0,1068.0,20687.0,113.32,20.03,1.0,1.0,0.0,0.0,5043.0,744.0,5550.0,779.0,5117.0,754.0,5043.0,4933.0,712.0,5117.0,4933.0,483.52,483.52,463.97,463.97,465.51,0.0,0.0,0.0,0.0,0.0,444.36,0.0,0.0,26.83,57.13,57.13,57.13,0.0,0.0,0.0,0.0,14.07,1.01,100.0,95.96,0.0,3.72,7.8,12.31,100.0,7.8,17.6,25.98,176.0,86.2,12.43,8.1,96.28,96.48,100.0,12.31,12.43,4.04,0.56,10.85,95.96,7.8,35.79,5.16,0.0,0.06,0.25,974266.35,873328.05,100938.3,30537.78,0.0,1004804.13,0.0,949805.28,736014.81,479961.73,4.0,136370.48,66664.15,346031.57,1268289.02,0.0,1285293.06,-24562.18,21196.25,-69554.9,41566.22,287619.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21635.93,1869.5,0.0,23505.43,0.0,0.0,23505.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2302701,CE,15652.0,2897.0,19183.0,19183.0,15652.0,26648.0,19183.0,2897.0,26648.0,37.06,14.11,1.0,1.0,0.0,0.0,5386.0,1033.0,5673.0,1057.0,5533.0,1080.0,5311.0,5176.0,958.0,5457.0,5111.0,871.76,871.76,537.0,550.0,757.0,856.32,0.0,0.0,0.0,0.0,488.0,1.36,871.76,950.0,88.0,88.0,118.72,0.0,0.0,0.0,0.0,66.18,1.03,98.5,61.7,98.23,13.03,8.4,16.0,100.0,11.6,6.2,13.23,95.0,81.6,15.1,13.4,86.97,93.54,97.64,16.0,15.1,36.81,25.42,166.46,63.19,8.5,58.74,10.87,100.0,1.09,0.75,1538043.0,1321696.0,216347.0,64495.0,0.0,1602538.0,0.0,1528562.0,480255.0,448516.0,7.0,80573.0,375523.0,758949.0,1973346.0,80214.0,2403540.0,246269.0,28396.0,-114189.0,69007.0,395578.0,34704.0,174247.0,82768.0,-2554.0,254461.0,0.0,0.0,,0.0,24529.0,9228.0,0.0,33757.0,0.0,0.0,33757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2015,2304202,CE,106943.0,35527.0,106943.0,106943.0,106110.0,128680.0,106943.0,35527.0,128680.0,269.5,102.0,1.0,1.0,11.0,0.0,32700.0,8715.0,37356.0,9946.0,37356.0,8850.0,7456.0,31491.0,7867.0,7456.0,7034.0,9097.72,0.0,1740.78,7007.76,7007.76,0.0,9097.72,0.0,0.0,0.0,1564.85,0.0,0.0,,1530.0,0.0,1529.0,0.0,0.0,0.0,0.0,,1.14,22.11,19.13,0.0,22.97,20.1,21.83,0.0,15.6,7.1,8.52,151.0,99.2,33.22,20.3,77.03,89.63,24.84,0.0,33.22,22.97,21.55,175.16,77.03,15.6,99.03,27.61,0.0,,,7663724.91,6778589.83,885135.08,69335.78,0.0,7733060.69,0.0,7733060.69,6943929.02,3465046.59,103.0,127295.61,2572619.19,327386.65,6909058.85,0.0,8114807.68,0.0,0.0,132552.96,77341.38,284157.85,1128407.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2304285,CE,33049.0,3496.0,47993.0,47993.0,33049.0,47993.0,47993.0,3496.0,47993.0,133.56,34.8,1.0,1.0,0.0,0.0,10576.0,1141.0,10783.0,1213.0,10763.0,1144.0,10575.0,10172.0,1076.0,10762.0,10171.0,1857.8,1857.8,1732.0,1732.0,2048.0,0.0,0.0,0.0,0.0,0.0,1390.0,0.0,1857.8,0.0,145.0,145.0,165.91,0.0,0.0,0.0,0.0,94.35,1.02,99.99,93.23,0.0,-10.24,15.9,8.37,100.0,18.9,13.6,26.87,128.5,68.9,7.28,17.1,110.24,94.4,100.0,8.37,7.28,6.77,2.69,38.73,93.23,15.9,68.86,7.28,100.0,0.0,0.65,5301996.0,4962433.0,339563.0,168096.0,0.0,5470092.0,0.0,4770651.0,1513060.0,1290724.0,12.0,152916.0,61547.0,775252.0,3137803.0,0.0,4082812.0,550421.0,181209.0,-134595.0,267714.0,810750.0,126874.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2012,2306306,CE,30000.0,1815.0,34538.0,34538.0,30000.0,49130.0,34538.0,1815.0,49130.0,12.5,1.2,1.0,1.0,3.0,0.0,9800.0,363.0,10584.0,363.0,9800.0,,9800.0,9800.0,,9800.0,9800.0,600.0,600.0,550.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,550.0,50.0,0.0,120.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,100.0,0.0,0.0,4.7,4.73,0.0,4.7,1.2,3.31,50.2,86.9,5.26,5.1,100.0,100.0,100.0,0.0,5.26,0.0,0.0,0.0,100.0,4.7,61.06,3.69,0.0,0.2,,1200800.0,1200000.0,800.0,0.0,0.0,1200800.0,0.0,1200000.0,722000.0,480000.0,18.0,120000.0,156000.0,120000.0,936000.0,0.0,936000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2310209,CE,13768.0,4424.0,21424.0,21424.0,13768.0,32919.0,21424.0,4424.0,32919.0,53.0,22.0,1.0,1.0,1.0,0.0,4454.0,1425.0,4912.0,1453.0,4602.0,1595.0,4454.0,4285.0,1377.0,4602.0,4285.0,600.2,525.15,489.56,489.56,643.83,600.2,75.05,0.0,0.0,0.0,454.17,27.98,0.0,246.0,151.0,151.0,194.0,0.0,0.0,0.0,0.0,45.0,1.04,100.0,85.55,100.0,-12.51,9.0,30.84,100.0,11.9,11.1,15.14,99.5,64.3,20.65,11.1,112.51,93.0,100.0,30.84,20.65,14.45,4.29,52.0,85.55,9.0,41.82,13.44,0.0,0.41,0.3,1637171.0,1236717.0,400454.0,59383.0,0.0,1696554.0,0.0,1661798.0,587214.0,768229.0,7.0,24897.0,121399.0,358185.0,1775604.0,79633.0,2107423.0,217279.0,23178.0,-64931.0,34907.0,544647.0,0.0,0.0,13357.0,66276.0,79633.0,0.0,0.0,,0.0,131466.0,370.0,0.0,113036.0,0.0,18800.0,131836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2016,2311009,CE,5005.0,1474.0,7949.0,7949.0,5005.0,12234.0,7949.0,1474.0,12234.0,31.37,12.42,1.0,1.0,0.0,0.0,2761.0,834.0,3335.0,953.0,2800.0,853.0,2761.0,2618.0,768.0,2800.0,2618.0,374.9,0.0,267.04,267.04,384.7,0.0,374.9,0.0,0.0,0.0,251.42,0.51,0.0,241.06,63.16,63.16,92.97,0.0,0.0,0.0,0.0,29.85,1.01,100.0,71.33,0.0,-2.75,8.0,23.65,100.0,11.6,8.9,13.26,140.5,63.0,18.54,11.3,102.75,94.27,100.0,23.65,18.54,28.67,10.12,107.12,71.33,8.0,40.91,12.05,0.0,0.64,0.47,1107325.14,877954.31,229370.83,32921.17,0.0,1140246.31,0.0,1125599.92,301050.42,395921.96,2.0,15370.21,148129.79,534641.28,1290535.57,0.0,1518453.95,183449.56,16481.62,-78616.11,44468.82,258606.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18785.82,15344.51,0.0,34130.33,0.0,0.0,34130.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2306009,CE,10068.166666666666,10451.0,10068.166666666666,,,14001.0,,,14001.0,84.4,32.39,1.0,1.0,5.0,0.0,4865.0,2897.0,6130.0,3314.0,4931.0,4354.0,4864.0,,2926.0,4930.0,,832.43,791.55,446.0,450.98,645.36,777.67,40.88,0.0,0.71,0.71,,8.76,0.0,,906.83,16.83,25.07,0.0,0.0,0.0,0.0,1.4,1.01,99.99,54.15,93.34,21.72,8.2,100.0,1.86,11.9,12.9,9.81,138.9,,,15.3,78.28,85.82,99.05,3.74,,45.29,14.17,229.22,54.71,8.3,73.22,74.64,0.0,,0.0,2859931.31,2731879.76,128051.55,179554.76,0.0,3039486.07,0.0,2878721.04,,726099.01,6.0,305566.35,292379.09,1063745.22,3186103.43,207026.03,3753382.89,337253.52,54802.05,346581.7,20945.91,396930.01,2054.0,0.0,125973.9,81052.13,207026.03,0.0,3000.0,0.0,0.0,38592.26,15450.55,0.0,54042.81,0.0,0.0,54042.81,11000.0,0.0,0.0,3000.0,11000.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2312304,CE,25735.833333333332,7616.0,25735.833333333332,,,47640.0,,,47640.0,212.9,27.73,1.0,1.0,32.0,0.0,13538.0,3809.0,17162.0,4667.0,13672.0,3894.0,13538.0,13253.0,3595.0,13672.0,13253.0,323.33,0.0,981.53,1084.96,1473.16,323.33,323.33,0.0,1361.94,0.0,,14.4,1361.94,,211.4,211.4,332.68,0.0,0.0,0.0,0.0,85.87,1.01,100.0,58.74,19.19,11.83,7.1,19.48,100.0,10.7,9.9,6.08,101.9,,,12.3,88.17,96.4,90.47,19.48,,35.07,11.18,141.79,64.93,7.9,80.99,15.99,80.81,,0.41,8933290.05,7312419.26,1620870.79,185675.52,0.0,9118965.57,0.0,8959447.49,2199661.15,1515015.0,9.0,303811.86,1222328.1,1014174.46,5905553.23,530211.34,7668307.66,989846.36,87143.82,980555.88,242696.73,782524.11,0.0,0.0,322823.41,207387.93,530211.34,0.0,0.0,0.0,0.0,1793121.42,34478.5,110673.74,1261469.96,676803.7,0.0,1938273.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2300150,CE,5385.0,1660.0,7825.0,7825.0,5385.0,15036.0,7825.0,1660.0,15036.0,34.65,16.33,1.0,1.0,4.0,0.0,3844.0,1104.0,6004.0,2506.0,3864.0,1113.0,3844.0,3743.0,1076.0,3864.0,3743.0,0.0,0.0,394.94,395.78,505.0,0.0,0.0,0.0,581.89,0.0,377.11,5.22,0.0,63.74,90.57,90.57,113.99,0.0,0.0,0.0,0.0,28.61,1.01,100.0,68.49,0.0,12.43,8.7,22.88,100.0,11.2,5.9,6.64,206.0,68.8,21.21,12.9,87.57,96.79,99.79,22.88,21.21,31.37,14.3,132.23,68.63,8.8,35.81,11.04,0.0,0.11,0.32,2155842.86,1778186.5,377656.36,49625.87,0.0,2205468.73,0.0,1991377.85,1250681.17,410620.6,2.0,158996.51,371931.73,420799.36,1888437.76,4032.85,2195756.49,302092.51,35836.22,181061.4,1193.37,309191.94,0.0,0.0,3973.58,59.27,4032.85,0.0,0.0,0.0,0.0,17891.3,29569.65,0.0,47460.95,0.0,0.0,47460.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2302057,CE,7376.0,1110.0,10043.0,10043.0,7376.0,14880.0,10043.0,1110.0,14880.0,44.88,18.66,1.0,1.0,2.0,1.0,3281.0,539.0,3554.0,598.0,3285.0,539.0,3281.0,3192.0,512.0,3285.0,3192.0,431.36,276.42,305.45,306.68,401.99,431.36,149.72,0.0,0.0,0.0,291.92,0.02,0.0,113.02,39.47,39.47,53.4,0.0,0.0,0.0,0.0,9.51,1.0,100.0,70.81,100.0,6.8,7.8,12.87,100.0,10.3,12.5,31.68,113.2,73.4,11.05,11.0,93.2,97.2,99.6,12.87,11.05,28.9,7.73,104.59,71.1,7.8,49.57,7.46,0.0,0.26,0.24,1126244.39,990767.65,135476.74,40388.73,0.0,1166633.12,0.0,1135095.66,398536.45,368283.65,2.0,57268.99,190007.54,646717.29,1437512.82,4847.21,1775068.48,283483.68,26211.35,-94001.28,49224.77,243025.28,0.0,0.0,4847.21,0.0,4847.21,0.0,0.0,0.0,0.0,16202.43,54072.99,0.0,70275.42,0.0,0.0,70275.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2302602,CE,47618.0,23157.0,47618.0,47618.0,47618.0,64147.0,47618.0,23157.0,64147.0,179.0,102.0,1.0,1.0,2.0,0.0,19636.0,5752.0,22563.0,6249.0,20420.0,6082.0,19596.0,19372.0,5369.0,20321.0,19300.0,5978.0,67.0,5513.0,5551.0,5851.0,5807.0,5911.0,0.0,0.0,0.0,5408.0,0.0,5911.0,3498.0,1938.0,1774.44,1586.06,0.0,0.0,0.0,0.0,172.0,1.06,99.83,92.22,97.14,2.12,23.4,34.91,91.56,23.9,8.0,17.33,239.3,100.0,48.63,24.4,97.88,94.05,99.32,31.97,48.63,7.14,6.59,60.62,92.86,22.7,99.16,36.1,98.88,0.59,0.09,5264877.41,4349253.66,915623.75,293884.48,0.0,5558761.89,0.0,5558761.89,832669.03,1356044.16,45.0,62098.0,1303554.63,1211843.93,4122416.24,0.0,4153959.86,0.0,0.0,66296.16,31543.62,122579.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2302701,CE,11711.0,2337.0,19587.0,19587.0,11711.0,27209.0,19587.0,2337.0,27209.0,43.55,14.11,1.0,1.0,0.0,0.0,5498.0,1137.0,6650.0,1308.0,5630.0,1183.0,5459.0,5286.0,1051.0,5591.0,5252.0,384.14,384.14,196.33,196.74,325.61,384.14,0.0,0.0,0.0,0.0,181.41,0.15,169.64,562.76,354.46,36.98,553.32,0.0,0.0,0.0,0.0,51.73,1.02,99.2,51.13,100.0,15.2,2.9,100.0,10.43,4.8,6.5,10.79,45.5,59.8,11.93,5.6,84.8,93.8,99.79,18.8,11.93,48.76,11.97,92.11,51.24,2.9,43.04,8.59,44.16,1.46,0.15,786074.12,661048.28,125025.84,32439.21,0.0,818513.33,0.0,916641.94,481433.88,311335.17,2.0,131169.16,309985.02,819046.22,2009402.32,24483.41,2761950.58,672360.79,21950.5,-151656.91,55704.06,567573.16,0.0,182781.31,24478.28,5.13,207264.72,0.0,0.0,0.0,0.0,127349.5,9576.3,0.0,136925.8,0.0,0.0,136925.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
